Const,0.04134092179073312
rep_incumbent,0.04626429210025038
dem_incumbent,-0.06297076498105646
log_med_income,0.007715546681318993
minority_percentage,-0.542543203214223
percent_bachelor_or_above,-0.02728004058513891
Alabama,0.0705891679442237
Alaska,0.029166242623440808
Arkansas,0.0479338727169753
California,-0.012993467672172779
Connecticut,-0.07115737809230828
Delaware,-0.048224754146744785
Florida,0.03179261827576151
Georgia,0.17670536049490224
Idaho,0.010824835984197754
Illinois,-0.00023591864874299853
Kansas,0.08127681995113195
Kentucky,0.08450848944411707
Louisiana,0.06958512029085231
Michigan,-0.02050943097312515
Minnesota,-0.06657164163551382
Missouri,0.04220094615894061
Nebraska,0.08147398522770942
New Hampshire,-0.045818000839064205
Ohio,-0.0023836421368558128
Oklahoma,0.03666852333078539
South Carolina,0.11334212071423175
Tennessee,0.05228845413375615
Texas,-0.04073570702746147
Utah,0.007682017234367007
Vermont,-0.08610592739696143
Virginia,0.006665160264156912
Wisconsin,-0.04089170121944532
rep_incumbentxlog_med_income,5.9420744895499514e-05
rep_incumbentxminority_percentage,0.12601136998442478
rep_incumbentxAlaska,6.54309014044195e-05
rep_incumbentxArkansas,-0.03726041165189807
rep_incumbentxCalifornia,0.028782779662609805
rep_incumbentxFlorida,-0.012281687613655
rep_incumbentxGeorgia,-0.028496937430600038
rep_incumbentxIndiana,-0.02228303693692844
rep_incumbentxIowa,-0.014805421084259265
rep_incumbentxKansas,-0.060733168098210194
rep_incumbentxLouisiana,0.004073526245448329
rep_incumbentxMaine,-0.008066833760661833
rep_incumbentxMichigan,-0.0012497842870088404
rep_incumbentxMinnesota,-6.701445830936823e-05
rep_incumbentxMontana,-0.009306919775489836
rep_incumbentxNevada,0.005577998465734713
rep_incumbentxNew Hampshire,-0.07533424285904865
rep_incumbentxNew Jersey,0.00804146597050806
rep_incumbentxNew Mexico,0.0011556405235380034
rep_incumbentxNew York,-0.012802614028545154
rep_incumbentxOklahoma,0.004687196973859366
rep_incumbentxOregon,0.09539456515719172
rep_incumbentxSouth Carolina,-0.055257839296903394
rep_incumbentxTexas,0.08935967232035168
rep_incumbentxVirginia,-0.018564911371995025
rep_incumbentxWashington,0.014450259704528986
rep_incumbentxWest Virginia,0.0019352069907927734
rep_incumbentxWisconsin,0.03576801231973109
dem_incumbentxminority_percentage,0.04341083594907745
dem_incumbentxpercent_bachelor_or_above,-0.010479108416757248
dem_incumbentxAlabama,0.03220815188320534
dem_incumbentxArkansas,-0.04103884324550089
dem_incumbentxCalifornia,-0.001983754938000211
dem_incumbentxColorado,-0.018627729011427254
dem_incumbentxConnecticut,-0.0010361534791885182
dem_incumbentxGeorgia,-0.04728046249028386
dem_incumbentxHawaii,-0.0006786074806872921
dem_incumbentxIdaho,0.006193033480182993
dem_incumbentxIndiana,-0.00785142603114092
dem_incumbentxLouisiana,-0.011054764146044643
dem_incumbentxMaine,-0.0024999836039866314
dem_incumbentxMaryland,0.02130882844355334
dem_incumbentxMichigan,-0.010178536516264049
dem_incumbentxMississippi,0.010741187871812123
dem_incumbentxMissouri,-0.005388462190630774
dem_incumbentxNebraska,0.05408463696871657
dem_incumbentxNevada,0.02750231195336329
dem_incumbentxNew Hampshire,0.022674756553773726
dem_incumbentxNew Mexico,0.0237366399624031
dem_incumbentxNew York,0.00446563013863116
dem_incumbentxNorth Carolina,0.011692576605234638
dem_incumbentxNorth Dakota,0.0306306949219296
dem_incumbentxOhio,-0.04457745018361779
dem_incumbentxOklahoma,-0.08119331061389227
dem_incumbentxOregon,-1.4276116818775541e-05
dem_incumbentxRhode Island,-0.0018331129704220624
dem_incumbentxSouth Carolina,-0.005308661041338802
dem_incumbentxSouth Dakota,0.01887683232582795
dem_incumbentxTennessee,-0.04557974391497696
dem_incumbentxTexas,0.004489814382625051
dem_incumbentxUtah,-0.05721043773766009
dem_incumbentxVermont,-0.04694448474111243
dem_incumbentxVirginia,0.0038065094606739647
dem_incumbentxWest Virginia,0.011804397167767282
dem_incumbentxWisconsin,-0.00017086510352674517
log_med_incomexdem_incumbent,-0.0005215968254223653
